ID,Cluster,Income,Customer_Tenure,Total_Spend,Family_Size,Recency,Education_encoded,Marital_Single,Marital_Married,MntWines,NumWebVisitsMonth,Segment_0,Segment_1,Segment_2,Segment_3,Segment_4,Response_Probability,Response,Segment
3286,2,-1.2159899159732916,-1.1567035364334155,-0.9336185055774604,0.0577176190643912,0.754493977540249,4,False,False,13,6,False,False,True,False,False,0.0,0,Segment 3
8602,2,0.9180573624549052,0.1397159403714298,0.7528509180797104,0.0577176190643912,1.6532074395458498,2,False,False,412,4,False,False,True,False,False,0.0,0,Segment 3
3722,3,-0.335504389523626,-1.384319169765564,-0.9235700283759284,1.390633884332676,1.1692848061582186,2,True,False,31,6,False,False,False,True,False,0.0,0,Segment 4
6715,4,0.4383034212753438,0.9363706570339492,0.1432433011867508,0.0577176190643912,-1.595987384628245,4,True,False,502,6,False,False,False,False,True,0.26,0,Segment 5
4796,2,-0.0823666492896506,-1.3991636675915735,-0.9386427441782268,0.0577176190643912,0.754493977540249,2,False,False,18,2,False,False,True,False,False,0.0,0,Segment 3
9612,3,-1.354611790469482,-1.0478438857093446,-0.9319437593772052,-1.2751986462038936,-1.595987384628245,1,True,False,1,7,False,False,False,True,False,0.07,0,Segment 4
3766,4,-0.9000483819597477,1.6241657229723978,0.3944552312250584,-1.2751986462038936,-1.1811965560102755,3,False,False,100,9,False,False,False,False,True,0.79,1,Segment 5
1399,4,1.0646159801210413,-0.9637250646952896,1.533282647398719,-1.2751986462038936,0.0977418322284639,2,False,True,407,1,False,False,False,False,True,0.02,0,Segment 5
1570,4,0.9067191579264116,0.6988586918177944,0.7361034560771565,0.0577176190643912,-1.423157872704091,4,False,False,664,4,False,False,False,False,True,0.07,0,Segment 5
3426,1,0.9361984897004948,-0.0235735357146766,1.6689370896194051,0.0577176190643912,1.3766802204672033,2,False,False,1045,8,False,True,False,False,False,0.21,0,Segment 2
3074,3,0.9531072034103788,1.327275766452204,2.057478208078654,-1.2751986462038936,0.5816644656160951,4,False,True,1218,6,False,False,False,True,False,0.78,1,Segment 4
8341,0,-1.0309306994517058,-1.4535934929536092,-0.9470164751795036,0.0577176190643912,-0.93923523931646,4,False,True,15,7,True,False,False,False,False,0.06,0,Segment 1
5180,2,-0.034154631772839,-1.3942155016495703,-0.7544206621501346,0.0577176190643912,0.2360054417677871,4,False,False,128,7,False,False,True,False,False,0.02,0,Segment 3
6461,3,0.5650941258287585,0.2584719229795073,0.580352059453406,0.0577176190643912,0.8581916846947414,3,True,False,581,2,False,False,False,True,False,0.0,0,Segment 4
7679,3,-1.0357617605116725,-1.5476086458516705,-0.957064952381036,-1.2751986462038936,-0.0405217773108592,4,True,False,6,3,False,False,False,True,False,0.03,0,Segment 4
10702,0,0.0544312531736952,1.2332606135541428,-0.2503220558732641,0.0577176190643912,0.6162303680009259,2,True,False,185,7,True,False,False,False,False,0.16,0,Segment 1
7505,2,-0.352659585940651,-0.9538287328112832,-0.926919520776439,1.390633884332676,-0.8701034345467984,4,False,True,22,4,False,False,True,False,False,0.0,0,Segment 3
5113,2,1.758415504181989,-0.5926126190450477,1.846460186846476,-1.2751986462038936,0.6162303680009259,4,False,False,584,2,False,False,True,False,False,0.76,1,Segment 3
10858,2,1.2434145358812414,-0.3006708284668573,0.3693340382212276,1.390633884332676,-0.3861808011591672,2,False,False,355,5,False,False,True,False,False,0.02,0,Segment 3
2961,3,-0.4549006128628057,0.6642215302237718,-0.3642047974906302,0.0577176190643912,1.272982513312711,2,False,True,175,6,False,False,False,True,False,0.03,0,Segment 4
2747,2,0.8004358146071417,1.549943233842349,2.556552575754758,-1.2751986462038936,1.411246122852034,4,False,True,864,3,False,False,True,False,False,0.12,0,Segment 3
3010,3,1.8294518203800727,-1.4634898248376156,2.4610920423402014,-1.2751986462038936,1.3075484156975417,3,False,False,957,1,False,False,False,True,False,0.258568665377176,0,Segment 4
5790,2,-0.9933667348833924,0.8126665084838687,-0.8833761195697991,0.0577176190643912,0.4434008560767719,2,False,True,25,8,False,False,True,False,False,0.01,0,Segment 3
6892,3,0.5108186337162742,-1.621831134981719,0.2219563725987539,0.0577176190643912,-0.9046693369316292,2,False,False,641,8,False,False,False,True,False,0.03,0,Segment 4
1743,4,0.9075571991306915,-1.582245807445693,0.3375138604163753,-1.2751986462038936,1.7223392443155112,2,True,False,273,1,False,False,False,False,True,0.01,0,Segment 5
3578,4,-0.1059303960923459,-0.5035456320889896,-0.6087177427279162,0.0577176190643912,-0.6972739226226443,2,False,False,122,6,False,False,False,False,True,0.02,0,Segment 5
8462,3,-1.3027518288869813,1.5054097403643203,-0.869978149967756,0.0577176190643912,0.0977418322284639,0,False,False,1,6,False,False,False,True,False,0.342726089394071,0,Segment 4
5558,1,1.9533340289892216,-1.3051485146935125,1.817989501442134,-1.2751986462038936,1.411246122852034,4,True,False,1020,1,False,True,False,False,False,0.0836932652323459,0,Segment 2
8780,0,0.3935421616585084,0.1347677744294265,-0.1548615224587073,0.0577176190643912,0.754493977540249,4,False,False,378,3,True,False,False,False,False,0.0,0,Segment 1
10789,4,-0.2735879334897656,0.6790660280497816,-0.8900751043708206,1.390633884332676,-1.2503283607799371,4,False,True,42,7,False,False,False,False,True,0.1,0,Segment 5
10779,3,-1.4375285731517695,-1.3694746719395543,-0.9218952821756728,-1.2751986462038936,-1.1466306536254447,2,True,False,15,7,False,False,False,True,False,0.04,0,Segment 4
5896,3,1.088771285420875,-1.2408223574474704,-0.3390836044867995,-1.2751986462038936,1.5495097323913574,3,False,True,272,2,False,False,False,True,False,0.0,0,Segment 4
2337,2,-1.059374803855796,-0.5233382958570025,-0.9386427441782268,0.0577176190643912,0.9618893918492338,2,False,False,9,6,False,False,True,False,False,0.0,0,Segment 3
10951,1,-0.2770879879311702,-0.9835177284633028,-0.4914855087100394,0.0577176190643912,-1.0083670440861214,2,False,True,279,4,False,True,False,False,False,0.01,0,Segment 2
544,3,0.5674603598173137,0.298057250515533,0.6305944454610675,-1.2751986462038936,0.0631759298436331,2,False,True,398,1,False,False,False,True,False,0.01,0,Segment 4
17,3,0.4526487148309596,-0.2858263306408476,0.7176812478743474,0.0577176190643912,1.100153001388557,4,False,True,637,5,False,False,False,True,False,0.03,0,Segment 4
10680,3,-0.8909778183369529,-1.0379475538253382,-0.8867256119703099,0.0577176190643912,0.754493977540249,2,False,False,45,7,False,False,False,True,False,0.0,0,Segment 4
3265,3,-0.7694125471749308,0.560310045441704,-0.926919520776439,-1.2751986462038936,-0.4553126059288288,2,False,True,21,6,False,False,False,True,False,0.04,0,Segment 4
5623,3,-0.9747819387649486,-0.3847896494809122,-0.918545789775162,0.0577176190643912,1.5840756347761882,3,False,True,15,7,False,False,False,True,False,0.0,0,Segment 4
5832,3,2.033342315727243,-1.404111833533577,1.1112466049343623,-1.2751986462038936,-0.593576215468152,1,False,False,493,0,False,False,False,True,False,0.0794725588025659,0,Segment 4
5544,1,0.7924497748957681,1.1986234519601202,1.4914139923923344,0.0577176190643912,-0.593576215468152,2,True,False,957,5,False,True,False,False,False,0.02,0,Segment 2
6417,3,1.44262185979273,1.332223932394207,1.6153452112112328,-1.2751986462038936,1.2384166109278802,3,False,False,829,2,False,False,False,True,False,0.05,0,Segment 4
5831,3,1.309373308312217,1.5944767273203784,2.035706507475334,0.0577176190643912,1.5149438300065263,2,False,True,1017,8,False,False,False,True,False,0.77,1,Segment 4
7101,3,0.0477762200808838,0.8225628403678751,1.0023881019177625,0.0577176190643912,-0.8701034345467984,4,False,False,953,8,False,False,False,True,False,0.1,0,Segment 4
10176,4,0.2858292186378199,1.584580395436372,-0.3072634266819472,0.0577176190643912,-0.1787853868501824,2,True,False,159,8,False,False,False,False,True,0.75,1,Segment 5
2326,3,-1.5962141400092509,0.7137031896438041,-0.8616044189664791,-1.2751986462038936,-1.1811965560102755,2,False,True,32,6,False,False,False,True,False,0.04,0,Segment 4
4385,2,-0.7527996127136164,0.1990939316754685,-0.9252447745761836,0.0577176190643912,1.1347189037733878,4,True,False,23,6,False,False,True,False,False,0.01,0,Segment 3
2929,3,-1.5345441666825317,0.6939105258757912,-0.7745176165531992,-1.2751986462038936,-0.766405727392306,2,True,False,18,7,False,False,False,True,False,0.05,0,Segment 4
10686,0,-0.8419277596158613,0.971007818627972,-0.9687881757828236,1.390633884332676,0.7890598799250799,4,False,False,15,7,True,False,False,False,False,0.05,0,Segment 1
2546,3,-0.9578732250550648,-1.7158462878797802,-0.8867256119703099,0.0577176190643912,-1.4577237750889218,1,True,False,23,3,False,False,False,True,False,0.04,0,Segment 4
3283,4,0.967353903883138,-0.9538287328112832,0.5183864500439568,0.0577176190643912,0.2705713441526179,1,False,True,200,3,False,False,False,False,True,0.0,0,Segment 5
3138,2,1.968911736080544,1.302534936742188,1.802916785639836,-1.2751986462038936,1.2038507085430494,2,True,False,1324,4,False,False,True,False,False,0.82,1,Segment 3
4994,0,1.2959646490437375,-0.4095304791909283,1.9017268114549035,-1.2751986462038936,0.1323077346132947,3,True,False,1193,3,True,False,False,False,False,0.5974957698815566,1,Segment 1
7966,1,1.4627841452368773,0.90668166138193,0.9906648785159748,1.390633884332676,-0.0405217773108592,2,True,False,505,5,False,True,False,False,False,0.06,0,Segment 2
3112,4,-1.4102675857419569,-0.2808781646988444,-0.9637639371820574,0.0577176190643912,-1.630553287013076,3,False,True,2,5,False,False,False,False,True,0.05,0,Segment 5
10872,4,0.1924122726313187,1.1342972947140784,0.9755921627136764,0.0577176190643912,0.5470985632312643,4,False,True,1103,8,False,False,False,False,True,0.11,0,Segment 5
2181,1,0.9518254933332446,0.0852861150093943,1.1397172903387038,-1.2751986462038936,-0.1442194844653516,2,False,True,353,2,False,True,False,False,False,0.04,0,Segment 2
1867,4,0.667483042375198,1.1837789541341106,1.2335030775530054,-1.2751986462038936,-0.247917191619844,2,True,False,652,5,False,False,False,False,True,0.71,1,Segment 5
1518,4,0.5612489955973564,0.1149751106614136,0.2504270580030954,1.390633884332676,-0.6972739226226443,3,False,True,379,7,False,False,False,False,True,0.1,0,Segment 5
5734,0,0.5229455829076195,-0.6569387762910897,-0.8515559417649468,1.390633884332676,1.1692848061582186,4,False,True,46,5,True,False,False,False,False,0.0,0,Segment 1
2878,2,0.7967878705414526,-0.3946859813649186,-0.3106129190824579,0.0577176190643912,1.5149438300065263,4,False,True,162,3,False,False,True,False,False,0.01,0,Segment 3
1458,3,-1.4912125067671151,-0.8944507415072446,-0.9302690131769498,0.0577176190643912,-0.3170489963895056,3,False,True,8,6,False,False,False,True,False,0.0,0,Segment 4
7007,3,-1.0729806492899885,-1.3100966806355157,-0.8984488353720975,1.390633884332676,-0.07508767969569,3,False,True,17,7,False,False,False,True,False,0.08,0,Segment 4
6200,4,1.212407011322883,0.4613467266016395,0.5049884804419137,0.0577176190643912,0.0286100274588023,2,False,True,340,3,False,False,False,False,True,0.03,0,Segment 5
1403,3,-0.8047581673789738,1.52025423819033,-0.940317490378482,1.390633884332676,-0.3170489963895056,1,False,False,8,7,False,False,False,True,False,0.0574957698815566,0,Segment 4
4827,1,0.1818628127656769,0.6048435389197331,-0.2419483248719872,0.0577176190643912,-1.595987384628245,4,True,False,154,4,False,True,False,False,False,0.69,1,Segment 2
6250,3,0.1502144331687515,1.1540899584820912,0.2939704592097353,0.0577176190643912,0.4434008560767719,4,False,False,710,8,False,False,False,True,False,0.7,1,Segment 4
9291,1,-0.8413362011187224,-1.2655631871574866,-0.9788366529843558,0.0577176190643912,-0.8355375321619676,3,False,True,8,5,False,True,False,False,False,0.01,0,Segment 2
2478,3,-1.2767232550128742,-0.2561373349888283,-0.940317490378482,0.0577176190643912,-0.0405217773108592,2,False,True,2,4,False,False,False,True,False,0.04,0,Segment 4
1139,3,1.0868487203051742,-1.0428957197673414,1.528258408797953,-1.2751986462038936,0.2360054417677871,4,False,True,1050,2,False,False,False,True,False,0.2,0,Segment 4
5138,4,-1.1332703194567169,0.8769926657299105,-0.9319437593772052,0.0577176190643912,0.6507962703857566,2,False,False,19,8,False,False,False,False,True,0.01,0,Segment 5
5393,1,-1.3579146587451736,1.6686992164504268,-0.9336185055774604,0.0577176190643912,0.5125326608464335,2,True,False,22,7,False,True,False,False,False,0.24,0,Segment 2
10413,1,1.0481016387425832,-1.428852663243593,0.8198407660899257,-1.2751986462038936,0.6162303680009259,2,False,True,274,1,False,True,False,False,False,0.02,0,Segment 2
5015,2,-0.8271880937288196,1.4806689106543045,-0.7326489615468146,0.0577176190643912,1.5495097323913574,3,False,True,68,7,False,False,True,False,False,0.2074957698815566,0,Segment 3
10868,3,0.9604523880831852,0.7631848490638363,1.1263193207366609,-1.2751986462038936,1.1347189037733878,2,False,False,344,3,False,False,False,True,False,0.07,0,Segment 4
10676,1,0.5867353075157528,1.238208779496146,0.960519446911378,-1.2751986462038936,-1.595987384628245,2,False,True,145,2,False,True,False,False,False,0.72,1,Segment 2
2495,0,1.6061877842516064,-1.7059499559957736,0.3626350534202061,0.0577176190643912,-0.8701034345467984,3,False,True,217,1,True,False,False,False,False,0.04,0,Segment 1
7842,2,-0.7514686060950542,0.5009320541376654,-0.8800266271692883,1.390633884332676,0.1668736369981255,2,True,False,18,8,False,False,True,False,False,0.05,0,Segment 3
9955,2,-0.562514962800638,0.733495853411817,-0.7795418551539653,0.0577176190643912,-1.0083670440861214,2,False,False,69,7,False,False,True,False,False,0.01,0,Segment 3
6663,0,-0.0082739475230168,0.0110636258793459,-0.7410226925480915,-1.2751986462038936,1.618641537161019,4,True,False,144,5,True,False,False,False,False,0.01,0,Segment 1
2162,4,0.2775473996778768,-0.3452043219448863,-0.0644252276449166,0.0577176190643912,-1.0429329464709522,2,False,True,256,3,False,False,False,False,True,0.01,0,Segment 5
3434,3,1.4573615256797716,-1.5129714842576478,1.2335030775530054,-1.2751986462038936,0.3742690513071103,2,True,False,483,1,False,False,False,True,False,0.07,0,Segment 4
7919,4,1.0365169515069486,1.6390102207984074,2.499611204946075,-1.2751986462038936,-1.630553287013076,4,False,False,1285,8,False,False,False,False,True,0.86,1,Segment 5
5626,4,0.5170792944776598,-0.6717832741170994,-0.2285503552699442,-1.2751986462038936,-1.2503283607799371,4,True,False,338,4,False,False,False,False,True,0.05,0,Segment 5
6428,2,1.2586964637239937,-1.4684379907796188,0.8885053603003964,-1.2751986462038936,-0.420746703543998,4,False,False,605,0,False,False,True,False,False,0.06,0,Segment 3
8514,1,-1.0761849244828234,-0.9439324009272768,-0.970462921983079,0.0577176190643912,0.3397031489222795,2,False,False,8,6,False,True,False,False,False,0.01,0,Segment 2
10448,4,-0.2125095186601852,1.2926386048581815,-0.3725785284919071,0.0577176190643912,0.2014395393829563,2,True,False,172,7,False,False,False,False,True,0.3074957698815567,0,Segment 5
7530,2,0.2584203416037224,-1.4882306545476318,-0.7728428703529437,1.390633884332676,-0.0405217773108592,4,False,False,67,4,False,False,True,False,False,0.0,0,Segment 3
8925,2,0.9240222439677214,0.035804455589362,0.6908853086702612,0.0577176190643912,-0.3861808011591672,3,False,True,512,5,False,False,True,False,False,0.0,0,Segment 3
3009,3,1.0037347514571735,0.0061154599373426,1.95364394366282,-1.2751986462038936,-1.423157872704091,4,False,False,1462,6,False,False,False,True,False,0.84,1,Segment 4
6355,4,-0.3426030914892915,-1.691105458169764,-0.9285942669766944,1.390633884332676,-1.0429329464709522,2,False,True,20,3,False,False,False,False,True,0.01,0,Segment 5
3517,0,-0.5137606833281156,0.3227980802255492,-0.7343237077470699,1.390633884332676,-0.593576215468152,2,True,False,50,9,True,False,False,False,False,0.33,0,Segment 1
1158,4,-0.1198813173165358,-0.8845544096232381,-0.7627943931514115,0.0577176190643912,-0.766405727392306,2,False,False,102,7,False,False,False,False,True,0.02,0,Segment 5
6203,3,1.142504515577649,-0.2215001733948057,1.900052065254648,-1.2751986462038936,0.3051372465374487,2,False,False,499,3,False,False,False,True,False,0.33,0,Segment 4
7165,2,0.6489968393396107,-0.5134419639729961,0.3743582768219938,0.0577176190643912,0.3397031489222795,2,False,False,381,5,False,False,True,False,False,0.0,0,Segment 3
3595,0,1.277626335632435,-1.1517553704914123,0.9019033299024396,0.0577176190643912,-0.6972739226226443,2,False,False,631,3,True,False,False,False,False,0.02,0,Segment 1
8537,4,1.0517002862668443,0.6592733642817686,1.389254474176756,-1.2751986462038936,0.3742690513071103,2,False,False,526,2,False,False,False,False,True,0.76,1,Segment 5
4331,1,1.6972384962695524,-0.973621396579296,1.292119194561944,-1.2751986462038936,-0.2824830940046748,3,False,False,913,1,False,True,False,False,False,0.08,0,Segment 2
6281,3,0.2157788332683011,0.7235995215278106,0.6406429226625997,0.0577176190643912,-0.766405727392306,2,False,False,673,4,False,False,False,True,False,0.01,0,Segment 4
4338,4,-0.6037268714346405,-1.275459519041493,-0.9302690131769498,0.0577176190643912,-0.7318398250074751,2,True,False,23,4,False,False,False,False,True,0.02,0,Segment 5
2452,4,-0.8236880392874152,0.9413188229759524,-0.4713885543069748,1.390633884332676,-1.423157872704091,2,False,False,199,8,False,False,False,False,True,0.78,1,Segment 5
9507,4,-0.5183452616809413,0.4662948925436427,-0.2771179950773503,0.0577176190643912,-1.077498848855783,2,False,True,261,7,False,False,False,False,True,0.17,0,Segment 5
8360,3,0.1666794780057812,-0.5926126190450477,-0.6723580983376207,1.390633884332676,0.927323489464403,1,False,True,111,3,False,False,False,True,False,0.0,0,Segment 4
10311,2,-2.3110632872600543,-0.4293231429589412,-0.4027239600965041,0.0577176190643912,-1.6996850917827375,2,False,True,16,1,False,False,True,False,False,0.09,0,Segment 3
5117,4,-0.9207036328181772,1.6934400461604429,-0.0393040346410858,-1.2751986462038936,-0.593576215468152,1,False,True,63,5,False,False,False,False,True,0.054157424016895,0,Segment 5
4867,4,-0.6444458146543608,-0.3551006538288928,-0.8565801803657129,1.390633884332676,-1.630553287013076,4,True,False,58,7,False,False,False,False,True,0.12,0,Segment 5
9289,2,-0.7161722824324395,-1.3546301741135447,-0.8984488353720975,0.0577176190643912,-1.1466306536254447,2,False,True,29,8,False,False,True,False,False,0.73,1,Segment 3
10913,3,-0.9821764199791836,1.0749193034100395,-0.9587396985812912,0.0577176190643912,0.2360054417677871,3,True,False,3,8,False,False,False,True,False,0.74,1,Segment 4
3032,1,-1.31813234981259,0.6592733642817686,-0.6807318293388976,0.0577176190643912,1.6532074395458498,2,False,True,28,9,False,True,False,False,False,0.03,0,Segment 2
8524,2,-1.2718428974114793,1.4608762468862913,-0.8348084797623929,0.0577176190643912,-1.1811965560102755,4,False,False,40,9,False,False,True,False,False,0.8192291666666667,1,Segment 3
4470,2,0.3616965958958701,0.1496122722554362,-0.769493377952433,0.0577176190643912,-1.595987384628245,3,False,True,62,4,False,False,True,False,False,0.05,0,Segment 3
1406,3,0.0932769278191426,0.733495853411817,-0.3089381728822026,1.390633884332676,-0.0059558749260284,2,True,False,280,7,False,False,False,True,False,0.07,0,Segment 4
8619,4,-1.4451202405317174,0.9809041505119784,-0.9671134295825682,0.0577176190643912,-1.5614214822434145,2,False,False,9,5,False,False,False,False,True,0.07,0,Segment 5
10821,3,0.2861249978863893,0.7631848490638363,-0.5634995953210209,1.390633884332676,-0.1442194844653516,2,False,True,182,7,False,False,False,True,False,0.01,0,Segment 4
4552,3,0.0031628500883331,0.0902342809513975,-0.345782589287821,-1.2751986462038936,-0.420746703543998,2,False,True,83,4,False,False,False,True,False,0.01,0,Segment 4
898,2,-1.3720134695936483,-0.5084937980309928,-0.7577701545506453,0.0577176190643912,-0.3516148987743364,2,False,True,38,8,False,False,True,False,False,0.04,0,Segment 3
9797,3,0.3355694289389067,-1.3694746719395543,-0.2620452792750519,0.0577176190643912,-0.3861808011591672,2,False,True,228,2,False,False,False,True,False,0.01,0,Segment 4
10949,0,1.06772166223102,-0.7855910907831736,2.2751952141118537,-1.2751986462038936,-1.423157872704091,4,False,False,1092,3,True,False,False,False,False,0.55,1,Segment 1
8212,4,-0.5677896927334588,0.515776551963675,-0.71255200714375,0.0577176190643912,1.3766802204672033,3,False,True,85,7,False,False,False,False,True,0.02,0,Segment 5
6248,4,1.991736034761815,-0.4887011342629799,2.708954479977998,-1.2751986462038936,-0.07508767969569,3,True,False,1276,3,False,False,False,False,True,0.768568665377176,1,Segment 5
4547,1,-1.8553660582974707,0.4168132331236105,-0.962089190981802,1.390633884332676,1.272982513312711,2,False,False,6,8,False,True,False,False,False,0.03,0,Segment 2
4122,4,1.3751841911189078,1.5598395657263555,0.4949400032403814,-1.2751986462038936,0.8236257823099107,2,False,True,504,4,False,False,False,False,True,0.71,1,Segment 5
10841,2,0.2588147139351483,0.9759559845699752,-0.1933806850645811,0.0577176190643912,-0.1096535820805208,4,False,False,226,4,False,False,True,False,False,0.11,0,Segment 3
5370,2,-0.9201120743210384,0.8670963338459041,-0.3122876652827133,0.0577176190643912,-0.3861808011591672,4,False,True,239,8,False,False,True,False,False,0.06,0,Segment 3
176,4,0.7984639529500125,-0.8697099117972285,-0.4496168537036548,0.0577176190643912,0.8236257823099107,1,True,False,90,3,False,False,False,False,True,0.0,0,Segment 5
4860,4,-1.3360762908924666,0.6147398708037396,-0.962089190981802,0.0577176190643912,0.5816644656160951,2,True,False,7,6,False,False,False,False,True,0.01,0,Segment 5
10757,0,-1.1283406653138937,-0.8251764183191994,-0.9821861453848668,0.0577176190643912,-0.4553126059288288,4,False,False,4,6,True,False,False,False,False,0.0,0,Segment 1
4023,2,-1.3965631472249085,1.52025423819033,-0.8113620329588176,0.0577176190643912,-0.6972739226226443,2,False,True,16,8,False,False,True,False,False,0.11,0,Segment 3
6679,2,-0.8888087705141107,-1.666364628459748,-0.9771619067841004,-1.2751986462038936,-0.6972739226226443,2,True,False,10,3,False,False,True,False,False,0.0,0,Segment 3
9923,0,-0.240855029981419,-0.3452043219448863,-0.8498811955646914,1.390633884332676,-1.4922896774737526,3,True,False,68,7,True,False,False,False,False,0.05,0,Segment 1
7181,0,-1.0323110026116962,-0.5926126190450477,-0.9168710435749068,0.0577176190643912,1.6532074395458498,2,False,True,35,8,True,False,False,False,False,0.0,0,Segment 1
3599,4,0.6100525716113069,1.1194527968880688,1.4478705911856944,0.0577176190643912,0.408834953691941,2,False,True,575,5,False,False,False,False,True,0.09,0,Segment 5
405,1,-0.4767389807155129,0.7285476874698138,-0.2653947716755626,0.0577176190643912,0.6507962703857566,2,False,False,315,8,False,True,False,False,False,0.03,0,Segment 2
6870,2,0.8625001602652869,-0.3402561560028831,-0.5300046713159132,0.0577176190643912,0.8236257823099107,4,False,False,182,2,False,False,True,False,False,0.01,0,Segment 3
832,4,0.7150542048534426,-1.1616517023754187,0.2470775656025846,0.0577176190643912,1.411246122852034,4,False,False,561,5,False,False,False,False,True,0.0,0,Segment 5
2002,4,1.0182279346370742,0.253523757037504,2.12781754848938,-1.2751986462038936,1.100153001388557,2,False,False,587,3,False,False,False,False,True,0.04,0,Segment 5
3657,2,-0.599585961954669,0.7235995215278106,-0.7276247229460484,0.0577176190643912,-1.6651191893979067,2,True,False,94,8,False,False,True,False,False,0.16,0,Segment 3
1951,1,-0.8313290032087912,0.8126665084838687,0.4011542160260799,-1.2751986462038936,1.4803779276216955,0,False,True,228,9,False,True,False,False,False,0.05,0,Segment 2
3262,2,0.8366687725568929,1.6686992164504268,1.7677471154344726,-1.2751986462038936,-0.6281421178529828,2,True,False,995,5,False,False,True,False,False,0.34,0,Segment 3
4102,3,-0.6913761220940384,0.5108283860216718,-0.9654386833823128,1.390633884332676,-0.1096535820805208,1,False,True,11,6,False,False,False,True,False,0.03,0,Segment 4
7042,3,-0.7157286135595854,0.6493770323977621,-0.8934245967713313,-1.2751986462038936,-1.2157624583951063,2,False,True,3,9,False,False,False,True,False,0.75,1,Segment 4
10598,4,-1.1518551155751606,0.426709565007617,-0.9419922365787374,1.390633884332676,1.3766802204672033,2,False,False,12,8,False,False,False,False,True,0.0,0,Segment 5
255,4,-1.4318594708875227,-1.300200348751509,-0.9687881757828236,1.390633884332676,-0.6281421178529828,2,False,False,17,6,False,False,False,False,True,0.04,0,Segment 5
2375,4,-1.037585732544517,1.4262390852922686,-0.9671134295825682,2.7235501496009613,0.8927575870795722,2,False,False,8,8,False,False,False,False,True,0.04,0,Segment 5
9829,2,-1.1201081428953787,-1.0725847154193606,-0.8733276423682668,0.0577176190643912,-0.247917191619844,2,False,False,22,6,False,False,True,False,False,0.02,0,Segment 3
6214,3,-0.3694204100262501,0.4761912244276492,-0.8716528961680113,0.0577176190643912,0.1323077346132947,3,False,True,14,6,False,False,False,True,False,0.1,0,Segment 4
4954,1,-0.1535015585705905,-0.9637250646952896,-0.56015010292051,1.390633884332676,0.1323077346132947,2,False,True,106,6,False,True,False,False,False,0.0,0,Segment 2
7861,3,1.2678163238882167,-1.0379475538253382,0.9638689393118888,0.0577176190643912,-0.9046693369316292,3,False,True,820,4,False,False,False,True,False,0.06,0,Segment 4
4837,3,0.9865795550401488,0.7137031896438041,1.1815859453450883,0.0577176190643912,0.2705713441526179,4,False,True,753,4,False,False,False,True,False,0.1,0,Segment 4
9423,4,-0.9141471928082224,-1.1270145407813963,-0.926919520776439,0.0577176190643912,-0.0059558749260284,3,False,True,13,5,False,False,False,False,True,0.0174957698815566,0,Segment 5
4198,4,-1.0666213954457462,0.5949472070357267,-0.962089190981802,1.390633884332676,-1.4922896774737526,2,False,False,9,6,False,False,False,False,True,0.02,0,Segment 5
153,4,-1.382119260586436,-0.4887011342629799,-0.926919520776439,-1.2751986462038936,-0.6972739226226443,2,False,False,19,4,False,False,False,False,True,0.0,0,Segment 5
9323,2,-0.0688593969383149,1.5153060722483267,0.4597703330350183,0.0577176190643912,-1.5268555798585834,3,False,False,520,8,False,False,True,False,False,0.57,1,Segment 3
10001,3,-2.159624311992524,1.6983882121024465,-0.8364832259626483,0.0577176190643912,1.6877733419306804,1,False,False,5,9,False,False,False,True,False,0.07,0,Segment 4
3945,2,0.8285841397626628,0.6048435389197331,0.5535561202493198,0.0577176190643912,1.0655870990037262,4,False,False,618,6,False,False,True,False,False,0.62,1,Segment 3
3799,0,0.7846116248086791,-0.686627771943109,0.449721855833486,0.0577176190643912,-1.5614214822434145,2,False,True,315,5,True,False,False,False,False,0.04,0,Segment 1
8625,0,-1.659313713037389,-0.6173534487550638,-0.9285942669766944,0.0577176190643912,0.7199280751554182,2,False,True,15,8,True,False,False,False,False,0.03,0,Segment 1
3491,2,0.2270184447139381,0.3574352418195717,1.1062223663335962,0.0577176190643912,-0.593576215468152,2,False,False,384,7,False,False,True,False,False,0.01,0,Segment 3
983,3,-0.5545782196306924,-0.3946859813649186,-0.3106129190824579,0.0577176190643912,1.1347189037733878,2,False,True,110,8,False,False,False,True,False,0.01,0,Segment 4
9119,0,0.473057482982248,-0.731161265421138,-0.3474573354880764,0.0577176190643912,-0.766405727392306,2,False,False,208,2,True,False,False,False,False,0.0,0,Segment 1
4786,0,1.1841600930845058,1.3817055918142396,0.8533356900950334,1.390633884332676,1.5495097323913574,2,False,True,555,6,True,False,False,False,False,0.04,0,Segment 1
5872,4,0.4624094300337497,0.1941457657334653,0.0662049759750032,0.0577176190643912,-0.9046693369316292,2,True,False,240,3,False,False,False,False,True,0.0,0,Segment 5
6568,3,-0.6225581502602254,0.515776551963675,-0.8716528961680113,0.0577176190643912,1.6532074395458498,2,False,True,11,7,False,False,False,True,False,0.01,0,Segment 4
5628,0,0.4982480156520749,0.7532885171798299,1.7844945774370264,-1.2751986462038936,-0.8355375321619676,2,False,False,848,6,True,False,False,False,False,0.46,0,Segment 1
5631,2,-0.0760073954454086,0.3425907439935621,0.1549665245885385,-1.2751986462038936,1.4803779276216955,2,True,False,202,4,False,False,True,False,False,0.06,0,Segment 3
