ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_encoded,Marital_Absurd,Marital_Alone,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Marital_YOLO,Customer_Tenure,Family_Size,Total_Spend,Cluster
7943,1975,PhD,-0.7219892743209709,1,0,2014-04-25,-0.3170489963895056,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.428852663243593,0.0577176190643912,-0.9453417289792484,4
5272,1965,Master,0.1249253074160681,0,1,2013-06-27,0.5125326608464335,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,0.0654934512413814,0.0577176190643912,-0.0627504814446612,3
5453,1956,Master,1.918481374199461,0,0,2012-09-26,-0.8009716297771368,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,0,3,False,False,False,True,False,False,False,False,1.4212909193502654,-1.2751986462038936,2.935045217012475,1
2565,1955,Master,0.9528607207032376,0,0,2013-06-01,0.6853621727705874,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,3,False,False,True,False,False,False,False,False,0.1941457657334653,-1.2751986462038936,1.2301535851524947,0
800,1960,Graduation,-0.3350607206507719,1,1,2013-08-30,0.2705713441526179,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.2511891690468251,1.390633884332676,-0.9503659675800143,2
11092,1961,Graduation,-1.1926233553363093,1,1,2014-03-02,0.9964552942340646,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.1616517023754187,1.390633884332676,-0.935293251777716,4
5062,1963,PhD,0.1362142154031334,1,1,2013-07-27,0.754493977540249,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.0829515270187153,1.390633884332676,-0.9386427441782268,1
8969,1977,Graduation,1.0128546116213968,0,1,2013-01-16,0.3397031489222795,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.8670963338459041,0.0577176190643912,0.9069275685032056,3
4656,1990,2n Cycle,-0.0029006245073394,1,0,2013-03-30,-0.7318398250074751,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,0.5058802200796686,0.0577176190643912,0.1851119561931354,4
4480,1973,Master,0.4497402188866938,0,1,2014-03-09,0.408834953691941,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.1962888639694411,0.0577176190643912,-0.332384619685778,2
9971,1964,PhD,0.7008568009221116,0,1,2014-04-11,-0.93923523931646,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.359578340055548,0.0577176190643912,-0.1565362686589627,3
6729,1988,Graduation,0.855105679051052,0,0,2012-08-10,1.5840756347761882,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,1.6538547186244172,-1.2751986462038936,1.5718018100045927,3
1773,1978,2n Cycle,-1.9184163347841805,0,0,2012-12-04,-0.3861808011591672,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,1.079867469352043,-1.2751986462038936,-0.9084973125736298,1
9242,1990,Graduation,0.6507222182895989,0,0,2013-08-17,-1.0429329464709522,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,1,2,False,False,False,False,True,False,False,False,-0.1868630118007831,-1.2751986462038936,1.8799551108515835,2
1764,1975,Graduation,-0.8554843085086252,1,0,2013-08-09,1.4803779276216955,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.1472776842647573,0.0577176190643912,-0.5517763719192331,1
6215,1977,Graduation,-0.9837539093048868,1,1,2013-12-29,-0.8701034345467984,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,1,2,False,False,False,True,False,False,False,False,-0.8499172480292155,1.390633884332676,-0.9520407137802698,1
10099,1984,Graduation,0.2033561048283864,1,0,2013-10-05,-0.9738011417012908,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.4293231429589412,0.0577176190643912,0.4731683026370614,4
5423,1983,Graduation,-1.131347754341016,1,0,2013-10-27,-0.4898785083136596,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.5381827936830123,0.0577176190643912,-0.9771619067841004,0
940,1987,Graduation,0.2854841428478222,1,0,2014-05-18,-1.3885919703192602,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-1.5426604799096673,0.0577176190643912,-0.4831117777087624,1
3011,1965,Graduation,0.8789652051023166,0,1,2014-01-27,-0.9046693369316292,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.9934140603473092,0.0577176190643912,-0.6237904585302146,3
3298,1956,Master,0.0820373163735056,0,1,2012-11-08,1.4803779276216955,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,1.2085197838441268,0.0577176190643912,0.9253497767060148,2
8286,1965,PhD,0.0201208603396452,0,1,2013-08-20,0.2014395393829563,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-0.2017075096267928,0.0577176190643912,-0.7996388095570299,3
9668,1971,Graduation,-1.6029184696434906,1,0,2013-01-12,-1.2157624583951063,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.886888997613917,0.0577176190643912,-0.8750023885685222,2
5120,1982,2n Cycle,0.7569562650674405,0,0,2012-09-25,0.9964552942340646,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,1.4262390852922686,-1.2751986462038936,1.1547900061410024,4
6097,1959,Graduation,-0.0317883977842838,1,1,2013-01-16,0.5125326608464335,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,0.8670963338459041,1.390633884332676,-0.0644252276449166,4
7019,1963,Graduation,0.153073632571589,1,1,2013-01-23,-0.0059558749260284,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.8324591722518815,1.390633884332676,-0.6505863977343008,2
7408,1952,PhD,0.1597286656644004,0,1,2014-03-03,-1.423157872704091,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.166599868317422,0.0577176190643912,-0.6137419813286823,3
8041,1971,PhD,-0.2069390094787949,0,1,2012-09-08,-0.4898785083136596,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,4,False,False,False,False,False,False,True,False,1.5103579063063235,0.0577176190643912,0.8248650046906919,2
252,1963,PhD,-0.5080422845224407,0,0,2013-03-17,-1.3194601655495988,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,0.5702063773257106,-1.2751986462038936,0.0025646203652986,1
9986,1982,Graduation,-1.570826421173711,1,0,2014-02-22,-1.423157872704091,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1,2,False,False,False,False,False,True,False,False,-1.1220663748393929,0.0577176190643912,-0.913521551174396,1
3276,1976,2n Cycle,-0.7398346223179911,1,0,2013-10-25,0.1323077346132947,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,-0.5282864617990057,0.0577176190643912,-0.8733276423682668,0
3859,1947,PhD,1.0722076475009892,0,1,2013-08-31,-0.4553126059288288,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-0.2561373349888283,0.0577176190643912,0.8298892432914581,1
3570,1969,PhD,-0.4228578609344544,1,0,2013-10-21,0.5125326608464335,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-0.5084937980309928,0.0577176190643912,-0.5953197731258731,1
3783,1959,PhD,0.0761710279435459,1,1,2014-03-24,-0.2133512892350132,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.2705113530994898,1.390633884332676,-0.8096872867585622,3
10207,1978,Graduation,-1.4066196416762675,1,0,2013-06-19,-0.3170489963895056,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.1050787787774072,0.0577176190643912,-0.9788366529843558,3
10906,1948,PhD,-0.228136522292935,0,2,2013-10-08,0.0977418322284639,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-0.4441676407849509,1.390633884332676,-0.2921907108796487,3
3427,1955,PhD,0.4196200320740436,0,1,2013-04-12,-1.3194601655495988,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.4415540628336266,0.0577176190643912,0.2253058649992646,3
5209,1954,Graduation,-0.0644227082097739,0,1,2013-06-17,-0.9738011417012908,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,0.1149751106614136,0.0577176190643912,0.0645302297747478,4
10711,1945,Graduation,0.909331874622108,0,0,2013-10-02,-0.9046693369316292,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.4144786451329316,-1.2751986462038936,0.4932652570401259,4
10785,1969,Graduation,-0.3564554196306249,1,1,2014-06-19,-1.112064751240614,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.7010017900537704,1.390633884332676,-0.935293251777716,0
2814,1976,Master,-1.0228460666574757,1,0,2013-06-27,-1.4922896774737526,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,0.0654934512413814,0.0577176190643912,-0.9520407137802698,2
6866,1969,Master,-0.7584194184364349,1,1,2014-03-23,0.2360054417677871,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,-1.2655631871574866,1.390633884332676,-0.9470164751795036,0
1665,1964,PhD,0.632531794502581,0,2,2013-09-23,0.754493977540249,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1,4,False,False,True,False,False,False,False,False,-0.3699451516549025,1.390633884332676,1.9268480044587344,3
6575,1981,Graduation,0.250286412268064,1,1,2012-10-27,0.0631759298436331,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,1.2678977751481657,1.390633884332676,0.0209868285681079,3
3829,1979,Basic,-1.3169492328183123,1,0,2013-12-10,1.5495097323913574,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,-0.7559020951311543,0.0577176190643912,-0.9553902061807804,2
3091,1981,2n Cycle,1.206047757478641,1,0,2014-05-02,-0.766405727392306,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,-1.4634898248376156,0.0577176190643912,0.3743582768219938,3
10141,1960,Master,-0.5955436455575539,0,0,2013-05-10,-1.6651191893979067,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0,3,False,False,True,False,False,False,False,False,0.3030054164575363,-1.2751986462038936,-0.970462921983079,4
5177,1974,Master,0.3542035215987787,0,1,2013-12-12,0.2360054417677871,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.7657984270151607,0.0577176190643912,-0.3407583506870549,3
7005,1981,Graduation,0.3635698644701429,0,0,2014-06-16,0.754493977540249,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-1.6861572922277608,-1.2751986462038936,0.3576108148194399,0
6409,1967,Graduation,0.2872588183392386,0,0,2013-05-18,-1.077498848855783,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1,2,False,False,True,False,False,False,False,False,0.2634200889215105,-1.2751986462038936,0.9705679241129104,0
7485,1950,PhD,0.2584203416037224,1,1,2014-05-07,-0.0405217773108592,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,4,False,False,False,False,False,False,True,False,-1.4882306545476318,1.390633884332676,-0.7728428703529437,4
8079,1982,Graduation,-1.4227396107232997,1,0,2014-02-26,1.272982513312711,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.141859038607406,0.0577176190643912,-0.9118468049741406,2
8395,1961,Graduation,1.5136581759908136,0,0,2012-08-20,-0.0405217773108592,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1,2,False,False,False,False,True,False,False,False,1.6043730592043848,-1.2751986462038936,1.5265836625976974,4
10352,1963,Graduation,-0.8427658008201412,1,1,2012-09-07,-1.630553287013076,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1,2,False,False,False,False,False,False,True,False,1.5153060722483267,1.390633884332676,-0.8080125405583068,1
13,1947,PhD,-1.2792866751671423,0,1,2013-07-22,0.2705713441526179,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,4,False,False,False,False,False,False,True,False,-0.0582106973086992,0.0577176190643912,-0.9503659675800143,3
1834,1978,Master,-0.7771521041791634,1,0,2014-03-08,0.9618893918492338,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,-1.191340698027438,0.0577176190643912,-0.8917498505710759,4
2285,1954,Master,-0.7234188740223897,0,1,2013-05-28,-1.6996850917827375,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,0.2139384295014782,0.0577176190643912,-0.4429178689026332,3
2295,1954,PhD,0.5600658786030788,0,1,2014-02-02,0.2705713441526179,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.0231030559993284,0.0577176190643912,0.3777077692225045,4
1378,1972,2n Cycle,-0.0480562564556006,0,1,2013-07-24,-0.8701034345467984,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,-0.0681070291927057,0.0577176190643912,0.1583160169890493,0
2781,1981,Graduation,1.023256181862754,0,0,2014-06-23,0.2014395393829563,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,2,False,False,False,False,True,False,False,False,-1.7207944538217834,-1.2751986462038936,1.99718734486946,2
1165,1958,PhD,-0.0285841225914487,1,1,2013-05-02,0.4434008560767719,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,0.3425907439935621,1.390633884332676,-0.1732837306615165,4
1404,1968,Graduation,-0.8081103321960936,2,0,2013-05-15,1.3766802204672033,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.2782645867475201,1.390633884332676,-0.6170914737291932,0
6457,1976,Graduation,0.669602793656612,0,1,2014-05-29,0.9618893918492338,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-1.5970903052717027,0.0577176190643912,0.506663226642169,4
2639,1966,Graduation,-0.3799205733504637,1,1,2014-01-10,-0.1442194844653516,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.9092952393332542,1.390633884332676,-0.8900751043708206,1
8299,1989,PhD,-0.8534631503100677,0,0,2013-09-11,-0.1096535820805208,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-0.3105671603508638,-1.2751986462038936,-0.8850508657700544,1
6437,1985,2n Cycle,-0.4848729100511713,1,0,2013-06-19,1.0655870990037262,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,0.1050787787774072,0.0577176190643912,-0.8766771347687775,3
6912,1967,PhD,0.5884606864657409,0,2,2013-08-20,0.3742690513071103,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.2017075096267928,1.390633884332676,0.2889462206089692,4
7327,1959,PhD,-0.7185878129624229,1,1,2013-12-29,0.754493977540249,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.8499172480292155,1.390633884332676,-0.9252447745761836,2
5299,1970,PhD,0.8762538953237639,1,0,2013-11-19,-0.2133512892350132,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.6519906103490865,0.0577176190643912,1.6521896276168513,3
4127,1967,PhD,1.3042464680036807,0,1,2013-02-22,1.6532074395458498,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,4,False,False,False,True,False,False,False,False,0.6840141939917848,0.0577176190643912,1.5567290942022944,3
8143,1985,PhD,-0.6595798528728283,0,0,2013-07-30,-0.0059558749260284,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,4,False,False,False,False,True,False,False,False,-0.097796024844725,-1.2751986462038936,-0.56015010292051,3
1964,1951,Graduation,1.7402250803949717,0,0,2013-09-05,0.5816644656160951,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.2808781646988444,-1.2751986462038936,1.6806603130211928,2
3690,1986,Master,1.4213257538957336,0,0,2013-01-11,-1.0083670440861214,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,3,False,False,False,True,False,False,False,False,0.8918371635559202,-1.2751986462038936,2.49793645874582,4
3433,1955,2n Cycle,1.0513059139354184,0,0,2013-06-03,0.1668736369981255,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,1,False,False,False,True,False,False,False,False,0.1842494338494588,-1.2751986462038936,0.6389681764623444,2
3389,1970,Graduation,0.872901730506644,0,1,2012-11-22,0.408834953691941,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.1392454606560816,0.0577176190643912,1.563428079003316,3
4712,1991,2n Cycle,-1.5339033116439649,0,0,2012-11-28,-1.077498848855783,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,1.109556465004062,-1.2751986462038936,-0.8666286575672453,3
1170,1975,Graduation,-1.1700948359036067,1,0,2013-03-25,-0.1442194844653516,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.5306210497896847,0.0577176190643912,-0.5953197731258731,3
6347,1979,Basic,-1.747406632569641,1,0,2013-06-27,-0.8009716297771368,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,0.0654934512413814,0.0577176190643912,-0.9436669827789927,3
4065,1976,PhD,-0.0870005241839045,1,0,2013-02-12,-1.6996850917827375,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.733495853411817,0.0577176190643912,-0.3273603810850118,0
8230,1980,Graduation,-0.8913228941269505,1,0,2014-01-23,-0.7318398250074751,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.973621396579296,0.0577176190643912,-0.8850508657700544,4
1215,1978,Graduation,0.9431000055004476,0,0,2013-10-08,-0.0059558749260284,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,2,False,False,False,False,False,True,False,False,-0.4441676407849509,-1.2751986462038936,1.6287431808132755,4
5939,1971,Graduation,-0.6446430008200738,1,1,2014-01-17,1.2038507085430494,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.9439324009272768,1.390633884332676,-0.7996388095570299,2
2156,1955,PhD,-1.417514177331907,1,1,2012-11-03,-0.3861808011591672,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,1.2332606135541428,1.390633884332676,-0.935293251777716,1
7788,1983,PhD,-1.3691049736493826,1,0,2014-06-04,0.1323077346132947,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.626779300923722,0.0577176190643912,-0.9872103839856328,3
10323,1952,Graduation,-0.093458371111003,0,1,2013-10-25,1.3421143180823725,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.5282864617990057,0.0577176190643912,-0.4948350011105501,3
7947,1969,Graduation,-0.4475061316485708,1,1,2014-03-25,1.7223392443155112,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.275459519041493,1.390633884332676,-0.9419922365787374,1
1891,1980,Master,1.354676829884763,0,0,2012-08-08,-1.284894263164768,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,3,False,False,True,False,False,False,False,False,1.6637510505084236,-1.2751986462038936,1.933546989259756,4
2570,1968,Graduation,0.2575823003994425,0,1,2013-07-23,-0.4898785083136596,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,2,False,False,False,False,False,True,False,False,-0.0631588632507024,0.0577176190643912,0.3609603072199507,4
9256,1971,Graduation,0.3471048196331132,0,1,2013-01-04,-1.5268555798585834,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,0.9264743251499428,0.0577176190643912,0.672463100467452,4
295,1989,Graduation,1.474368832472512,0,0,2013-07-19,0.9618893918492338,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.0433661994826895,-1.2751986462038936,0.9337235077072918,4
7397,1951,Graduation,-0.1093811539923222,0,1,2013-07-19,-0.1442194844653516,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.0433661994826895,0.0577176190643912,0.148267539787517,3
6349,1987,Master,0.5165370325219493,0,0,2013-07-06,0.754493977540249,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,3,False,False,True,False,False,False,False,False,0.0209599577633523,-1.2751986462038936,1.205032392148664,0
10790,1985,PhD,-1.6336795114947078,1,0,2013-02-19,-0.3170489963895056,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.6988586918177944,0.0577176190643912,-0.9687881757828236,3
10398,1981,2n Cycle,-1.3296677405067965,1,0,2012-08-27,1.1347189037733878,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,1.5697358976103624,0.0577176190643912,-0.9520407137802698,4
2431,1990,Graduation,-1.6310667947990114,0,0,2012-12-31,0.7199280751554182,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.9462669889179558,-1.2751986462038936,-0.8917498505710759,4
550,1952,Graduation,0.5435515372246208,0,1,2013-05-23,1.3075484156975417,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,0.2386792592114943,0.0577176190643912,0.1817624637926247,4
1890,1971,2n Cycle,-0.4572668468513609,1,1,2012-09-19,1.5840756347761882,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,1.455928080944288,1.390633884332676,-0.962089190981802,3
10742,1983,PhD,1.7387461841521243,0,0,2013-02-27,0.7890598799250799,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,4,False,False,False,True,False,False,False,False,0.6592733642817686,-1.2751986462038936,0.2454028194023292,3
10356,1957,PhD,-0.4866475855425877,1,1,2012-09-22,-1.5268555798585834,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,1.4410835831182784,1.390633884332676,-0.9503659675800143,3
4676,1951,Master,1.1040532132636274,0,2,2014-03-05,1.272982513312711,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,3,False,False,False,False,False,False,True,False,-1.1764962002014283,1.390633884332676,1.834736963444688,0
8852,1976,Graduation,0.4808956330693369,0,1,2012-08-31,1.0655870990037262,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.549943233842349,0.0577176190643912,0.8047680502876273,1
3565,1955,Master,-0.6337977617058624,1,1,2014-03-30,0.4434008560767719,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.300200348751509,1.390633884332676,-0.8833761195697991,3
5294,1989,Graduation,-1.624362465164772,1,0,2013-11-20,-0.0059558749260284,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.6569387762910897,0.0577176190643912,-0.9084973125736298,2
1958,1973,PhD,0.1825529643456722,0,1,2014-03-21,1.2384166109278802,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.25566685527348,0.0577176190643912,0.1013746461803663,3
7349,1973,Basic,-2.05008739693899,1,0,2012-10-02,-1.4577237750889218,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,0,False,False,False,False,False,True,False,False,1.3916019236982462,0.0577176190643912,-0.8314589873618822,3
8799,1984,PhD,-0.647452903681483,1,0,2013-09-23,-1.4922896774737526,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.3699451516549025,0.0577176190643912,-0.747721677349113,4
1351,1956,Master,0.3621895613101524,0,1,2012-09-20,-0.8355375321619676,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,3,False,False,False,False,False,True,False,False,1.4509799150022848,0.0577176190643912,1.039232518323381,0
1045,1965,Graduation,0.0398394769109383,0,1,2012-08-16,0.2014395393829563,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,1.6241657229723978,0.0577176190643912,-0.5367036561169347,1
7732,1978,Graduation,0.6657083668837817,1,0,2014-01-02,1.100153001388557,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.8697099117972285,0.0577176190643912,0.2437280732020738,2
8070,1973,PhD,0.1436086966173683,0,1,2014-03-01,1.6877733419306804,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.1567035364334155,0.0577176190643912,-0.5618248491207655,4
